genotype,primordium_id,source_file,cell_1_id,cell_2_id,pair_centroid_x,pair_centroid_y,x_norm,y_norm,region,angle,junction_angle_mean
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,35,48,501.05424849999997,388.2697635,0.49248741114928885,0.35441329987800113,basal,89.53502396201995,168.165785
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,36,40,275.920983,394.09921699999995,0.03767995148747694,0.362440443458833,basal,46.16166385212307,159.333949
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,39,46,658.5862555,391.412995,0.810728839220685,0.3587415221647548,basal,61.22503614887502,171.425119
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,43,65,712.129226,456.4338975,0.9188947397230803,0.44827514999500784,basal,89.09644681253644,159.291692
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,45,47,605.601305,408.770694,0.7036902339586304,0.382643032333051,basal,39.15065804099594,159.476602
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,49,62,398.8711605,452.925214,0.28606020648690467,0.44344370117494347,basal,76.66106195016692,163.246331
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,50,58,547.0566455000001,440.358717,0.5854200715957931,0.4261396647456122,basal,84.06756734607181,153.3513
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,51,53,456.5252635,434.06347700000003,0.40253129336193805,0.41747113426401644,basal,3.8743605530389384,150.402931
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,52,59,308.919485,444.76790400000004,0.1043425339091992,0.4322111047397279,basal,86.80777946267237,166.867687
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,54,61,359.854799,453.66483400000004,0.2072405250877473,0.4444621561527995,basal,71.09204839603177,172.278832
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,60,93,259.454997,554.7243599999999,0.004415861230291226,0.5836208826805617,apical,87.37953660493663,145.925982
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,64,68,623.43327,492.2369925,0.7397138339557988,0.4975759265091634,basal,38.92257226062997,159.126871
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,66,67,459.61201200000005,492.774494,0.4087670499516275,0.49831606479406665,basal,12.455533443753259,154.864956
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,69,78,333.67679999999996,516.1465109999999,0.15435651792968705,0.5304992765192552,apical,78.65201297426621,170.811444
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,70,71,524.064884,506.874168,0.538972805716441,0.5177312822996049,apical,7.39807149931764,162.941583
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,74,76,388.253805,530.5959295,0.26461134386521734,0.5503960913680276,apical,39.153093971513,169.368028
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,77,80,583.8849574999999,538.908196,0.6598195211269534,0.5618420625345595,apical,3.850787261098951,149.095864
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,79,81,459.74233649999996,552.0743,0.40903032759140684,0.5799717563743275,apical,1.54399517509535,149.541127
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,82,84,523.6976179999999,554.0015980000001,0.5382308659763976,0.5826256411285416,apical,4.117118516480604,157.066247
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,83,97,629.5359504999999,581.9107275,0.7520422857692988,0.6210564459565635,apical,88.94125996225421,156.476193
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,85,88,303.30206599999997,571.610176,0.09299439280010126,0.606872611082119,apical,16.02463636106197,162.461871
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,86,98,353.3625385,576.863823,0.19412505546174608,0.6141068704843093,apical,79.8097536882417,170.396355
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,87,89,728.8899409999999,596.9104185,0.9527542326520165,0.641710984726812,apical,23.596797305234524,164.153027
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,90,102,674.3568485000001,600.0018055,0.842588117429797,0.645967817260585,apical,82.39639373367515,170.516552
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,91,104,559.1412335,603.2305875,0.609832993236374,0.6504138423820145,apical,82.04741152785462,172.825289
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,92,107,589.3035345000001,610.184495,0.6707659676011285,0.6599893564418357,apical,83.56156633879323,160.764359
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,94,105,425.17870800000003,614.2647335,0.33920592363285645,0.6656078351351709,apical,83.1794843477222,157.567762
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,96,99,513.861508,601.087125,0.5183602520441614,0.6474622996263122,apical,7.128452936634089,159.056371
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,100,114,465.2987985,634.5455999999999,0.4202553252003337,0.6935345399865229,apical,89.1768142299236,165.719958
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,101,103,312.470778,626.8873715,0.11151674934225687,0.682989177587746,apical,25.366492527103766,168.816702
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,106,109,367.225272,638.715299,0.22213013322358263,0.6992762055752185,apical,26.723562802027192,167.063843
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,108,125,641.4860900000001,672.1673969999999,0.7761835985891911,0.7453396648216225,apical,87.58273319814005,158.402281
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,110,111,513.1881645,647.8381985,0.5169999837335915,0.711838416451418,apical,17.872542069937705,172.049073
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,112,122,265.321787,675.2216555,0.016267774142154145,0.7495453714993542,apical,65.15226563190086,172.050902
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,115,128,678.170834,688.5208459999999,0.8502930163597242,0.7678583251325436,apical,89.07347177433363,169.675061
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,116,129,570.4572745,681.730935,0.6326933193157243,0.7585086338625012,apical,85.7494267262276,168.263595
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,119,131,717.882049,698.5480615,0.9305164199252628,0.7816657769862111,apical,88.95458369105002,176.650585
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,120,124,395.3712015,681.9028435,0.2789896944585057,0.7587453514574293,apical,68.1553590816557,166.666665
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,121,127,446.35560399999997,695.9195709999999,0.3819868527500702,0.7780463518300874,apical,20.25810596998009,164.389814
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,123,134,499.97373849999997,718.7900725,0.4903045973072394,0.8095389779066364,apical,77.19890671217757,165.540271
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,130,137,358.1053935,731.310255,0.20370642865110403,0.8267792393798119,apical,39.21456706266446,173.55233
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,132,144,612.996527,763.344286,0.718629839280773,0.8708900237457594,apical,76.53671089712412,149.215731
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,135,142,404.355441,766.7684285,0.2971393851979593,0.8756050598102427,apical,66.3738519976931,164.747431
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,139,151,638.0663609999999,798.366186,0.7692751647965763,0.9191150966061113,apical,73.08644756788033,164.563488
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,140,141,301.0794675,755.4350019999999,0.0885043660802022,0.8599989585216219,apical,2.069387860930723,175.60878
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,143,145,353.520084,803.2926335,0.19444332414797066,0.9258988030763542,apical,11.337458242887124,167.286533
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,146,152,476.517676,823.0441579999999,0.442919364495904,0.9530966052548633,apical,88.00724262111882,170.787559
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-8-polygonal-network,4.5d-rpl4d-3-8-polygonal-network.json,148,150,294.2232965,802.0345885,0.07465373539445401,0.9241664781086455,apical,14.120151343519263,167.353151
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,2,3,411.6999305,104.05841000000001,0.32979759267060976,0.055894798855649866,basal,44.194376084755376,167.646645
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,4,6,520.4116515000001,136.2681255,0.5658165685477075,0.09863403890382379,basal,58.365332211348736,155.450635
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,5,7,440.4765905,151.319798,0.39227326465784135,0.11860618190843984,basal,53.443255875926425,167.946742
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,9,10,374.56775949999997,170.71270950000002,0.24918165824424499,0.14433873765956076,basal,17.62563879811572,164.415782
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,12,16,530.7385175,218.828425,0.5882367484043026,0.20818373234273774,basal,69.64520605292134,153.621721
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,14,17,414.26874499999997,224.5313415,0.3353746267008983,0.21575096208955719,basal,62.336020077359564,169.437458
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,18,24,630.2077575000001,255.70558499999999,0.8041898024091532,0.2571162289223774,basal,82.4629634569615,161.308875
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,19,20,467.50717899999995,261.8702685,0.4509581217867727,0.2652961797178918,basal,20.096002583383797,151.550782
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,21,28,581.7419955,273.604077,0.6989680341663052,0.28086583161875395,basal,59.67142040192458,165.320407
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,22,27,354.6897315,267.062474,0.20602539351161084,0.2721857443662958,basal,82.42874004552334,175.685924
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,25,38,550.640666,307.1242935,0.631445380035881,0.3253439823015894,basal,53.39467223110342,148.279043
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,26,33,417.0158125,293.5570755,0.34133865755287296,0.3073415697410715,basal,75.85391909100998,162.885004
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,29,39,381.23293,318.309173,0.2636521008146119,0.3401852574398438,basal,81.20475442493004,153.157063
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,30,45,450.96650999999997,341.74922000000004,0.4150474424065608,0.37128797846429623,basal,87.28999730296746,159.482629
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,31,44,342.181282,340.00899400000003,0.17886887889070452,0.36897886347841335,basal,87.99623633545781,157.159144
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,34,37,506.3561045,341.03317,0.5353012222923352,0.37033784797225583,basal,7.428008104743082,151.188155
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,35,42,635.173346,338.089408,0.8149703613186849,0.36643175476995193,basal,61.11521219766504,162.505632
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,40,49,303.9741665,375.7316105,0.09591918231173144,0.41637939024625636,basal,87.7244322260189,167.360413
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,41,46,406.509512,359.6499895,0.31852891577473447,0.3950406031873407,basal,74.59124084143066,170.121577
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,47,51,575.128153,388.84963500000003,0.6846090274363644,0.4337857656010256,basal,68.08714997233297,173.797277
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,48,60,269.96873700000003,415.395118,0.022091571351080405,0.46900910590441075,basal,78.57072324651135,171.173912
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,50,61,500.705962,413.532511,0.5230344599400985,0.46653760292921653,basal,83.42997624994183,156.594595
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,52,56,625.9738990000001,411.464323,0.7949978685681045,0.46379331344933106,basal,14.545818390604163,164.850577
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,53,66,378.6125655,432.8871565,0.2579631489699925,0.49221938332469406,basal,71.30743652359277,160.620705
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,55,67,541.6902725,430.564194,0.6120135957891112,0.4891370322275412,basal,88.93354921066467,149.691512
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,57,63,457.070872,421.28560000000004,0.42830033965048425,0.47682521729469757,basal,88.53870462225949,174.131717
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,58,59,414.7018675,419.593445,0.33631495887427393,0.47457988797026684,basal,24.99818554489116,165.89771
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,62,73,659.826852,458.73888,0.8684944448708153,0.5265221705171336,apical,73.94124518987925,175.454751
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,64,71,596.0225375,454.7511425,0.7299718566318686,0.5212308207608277,apical,58.118930329968556,162.337133
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,65,76,353.3585205,468.7184555,0.20313526304539986,0.5397641214705151,apical,74.45775655692738,178.285698
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,68,79,313.092806,488.4847515,0.11571623764656919,0.5659921230685815,apical,84.40180402495547,166.258078
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,70,77,425.895894,479.897696,0.3606177906772135,0.5545979141901611,apical,77.80269759355609,176.089563
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,72,81,509.32561050000004,486.3841985,0.5417481790559109,0.5632048883008322,apical,79.01767759461666,165.773486
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,75,91,572.1248405,519.040041,0.6780886749484402,0.606536096599858,apical,74.27638269756862,156.009527
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,78,87,403.030266,513.784665,0.3109752861367262,0.5995627106844371,apical,66.34900693356897,156.031269
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,80,95,617.444336,534.520522,0.7764797299035607,0.6270772278470494,apical,88.97256914913022,162.475768
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,83,93,654.9520765,538.6717245,0.8579110458540636,0.6325854801672562,apical,75.1750124120197,170.824478
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,85,94,348.5369565,541.174994,0.19266738904857586,0.6359070815662432,apical,83.26771759686507,172.591377
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,86,96,381.66490350000004,544.1816655,0.2645899384473732,0.6398966497132983,apical,75.34471322854293,172.528187
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,88,92,707.882298,548.3431605000001,0.9728253950747694,0.6454185592056152,apical,39.46325118126825,156.497664
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,89,90,524.1405804999999,539.355462,0.5739122733677827,0.6334927350339575,apical,20.920745489349873,169.191727
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,99,108,506.87984700000004,600.8995924999999,0.5364382953451416,0.7151559638506059,apical,89.44886295248187,166.355501
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,101,103,464.9878665,597.259591,0.4454885592529925,0.7103260268123787,apical,22.297067975987485,163.535036
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,102,114,577.3835555,625.216535,0.6895056272081651,0.7474222421027421,apical,85.8194725582043,162.750558
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,106,110,385.5398195,615.3146770000001,0.2730025888728943,0.7342834149068009,apical,71.0376673529576,171.799688
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,111,128,447.705474,684.5527440000001,0.4079675583799033,0.8261557683271392,apical,81.88605203797778,155.19415
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,112,124,481.567312,671.6156295000001,0.48148342449406584,0.8089894433980597,apical,89.55226204843949,170.180431
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,113,123,672.4791105,673.52822,0.8959631765423736,0.811527269740964,apical,59.840076656521916,171.992488
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,117,129,418.92616899999996,690.6112965,0.34548614395583543,0.8341948933433773,apical,71.8976472297831,159.115647
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,119,121,325.344383,676.0194125,0.1423150682953766,0.8148328461054529,apical,13.31946122952244,165.280938
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,120,127,629.328306,704.057541,0.8022804660427131,0.8520367855336992,apical,40.84075213247388,177.340147
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,122,136,370.4994105,718.588624,0.2403490544030216,0.8713181556065561,apical,69.44287171347783,157.473017
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,125,133,575.0582365,707.419738,0.6844572349656436,0.8564981023271446,apical,89.53780814080415,168.211597
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,126,134,283.538948,709.507996,0.05155322712466637,0.859269022795055,apical,78.68372258497648,168.244023
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,131,138,322.8996595,726.849734,0.13700744248037663,0.8822798656953762,apical,89.11637168829856,171.33152
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,132,135,519.0763185,734.571328,0.5629174889984571,0.892525689180546,apical,48.19302963926407,176.780027
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,137,145,357.83328200000005,774.674527,0.21285021021769493,0.9457388337909257,apical,81.13455429028281,173.646476
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,140,146,427.303816,786.728645,0.36367446483799537,0.9617335060434954,apical,88.95923156778179,172.59926
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-9-polygonal-network,4.5d-rpl4d-3-9-polygonal-network.json,143,147,394.04711399999997,797.1010229999999,0.2914723814298059,0.9754966686896354,apical,78.24605990280492,164.064411
