feature_mode,model_name,n_features,chosen_threshold,selected_hyperparameters,hyperparameter_search_csv,train_cv_pr_auc,train_cv_roc_auc,train_cv_precision_after_matching,train_cv_recall_after_matching,train_cv_F1_after_matching,summary_json,test_precision_after_matching,test_recall_after_matching,test_F1_after_matching,test_TP,test_FP,test_FN,split_index,split_id,split_name,train_csv,test_csv,assignment_csv,train_rows,test_rows,total_rows,total_input_rows,excluded_exception_rows,exception_column,exception_positive_value,train_fraction,test_fraction,n_train_primordia,n_test_primordia,train_set,test_set,train_daughter_pairs,test_daughter_pairs,total_daughter_pairs,train_non_daughter_pairs,test_non_daughter_pairs,train_daughter_pair_frequency,test_daughter_pair_frequency,daughter_pair_frequency_difference
selected4,svm,4,0.1457286432160804,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_043/models/selected4/svm/hyperparameter_search_train_cv.csv,0.938975300860415,0.9911817557211564,0.92125,0.9633986928104576,0.94185303514377,output/all_satisfying_primordia_splits/split_043/models/selected4/svm/training_summary.json,0.9301675977653632,0.9541547277936964,0.942008486562942,333,25,16,42,split_043,split_043,output/all_satisfying_primordia_splits/split_043/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_043/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_043/primordium_assignment.csv,5217,2356,7573,7624,51,exception_label,1,0.6888947576917999,0.3111052423082002,7,5,sample1;sample10;sample2;sample3;sample4;sample7;sample8,sample11;sample12;sample5;sample6;sample9,765,349,1114,4452,2007,0.1466359976998275,0.14813242784380307,0.0014964301439755745
selected4,xgboost,4,0.0904522613065326,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_043/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.9356450166585444,0.9904738415282256,0.919496855345912,0.9555555555555556,0.9371794871794872,output/all_satisfying_primordia_splits/split_043/models/selected4/xgboost/training_summary.json,0.8916666666666667,0.9197707736389684,0.9055007052186178,321,39,28,42,split_043,split_043,output/all_satisfying_primordia_splits/split_043/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_043/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_043/primordium_assignment.csv,5217,2356,7573,7624,51,exception_label,1,0.6888947576917999,0.3111052423082002,7,5,sample1;sample10;sample2;sample3;sample4;sample7;sample8,sample11;sample12;sample5;sample6;sample9,765,349,1114,4452,2007,0.1466359976998275,0.14813242784380307,0.0014964301439755745
selected4,lightgbm,4,0.0050251256281407,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_043/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.928105007755347,0.9887068454216068,0.9053549190535491,0.9503267973856208,0.927295918367347,output/all_satisfying_primordia_splits/split_043/models/selected4/lightgbm/training_summary.json,0.8876712328767123,0.9283667621776504,0.907563025210084,324,41,25,42,split_043,split_043,output/all_satisfying_primordia_splits/split_043/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_043/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_043/primordium_assignment.csv,5217,2356,7573,7624,51,exception_label,1,0.6888947576917999,0.3111052423082002,7,5,sample1;sample10;sample2;sample3;sample4;sample7;sample8,sample11;sample12;sample5;sample6;sample9,765,349,1114,4452,2007,0.1466359976998275,0.14813242784380307,0.0014964301439755745
all,lr,49,0.3969849246231156,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_044/models/all/lr/hyperparameter_search_train_cv.csv,0.9526294723161672,0.9925271769224296,0.9322660098522167,0.965561224489796,0.9486215538847116,output/all_satisfying_primordia_splits/split_044/models/all/lr/training_summary.json,0.9251497005988024,0.9363636363636364,0.9307228915662652,309,25,21,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
all,svm,49,0.1055276381909547,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_044/models/all/svm/hyperparameter_search_train_cv.csv,0.9523135121504624,0.9926348768289605,0.9253365973072216,0.9642857142857144,0.9444097439100562,output/all_satisfying_primordia_splits/split_044/models/all/svm/training_summary.json,0.9345238095238096,0.9515151515151516,0.942942942942943,314,22,16,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
all,xgboost,49,0.1909547738693467,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_044/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9391035598217384,0.990851045215134,0.9411764705882352,0.9387755102040816,0.9399744572158366,output/all_satisfying_primordia_splits/split_044/models/all/xgboost/training_summary.json,0.9596273291925466,0.9363636363636364,0.9478527607361964,309,13,21,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
all,lightgbm,49,0.1105527638190954,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_044/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9303909348710818,0.9905069038685584,0.9460847240051348,0.9400510204081632,0.9430582213691618,output/all_satisfying_primordia_splits/split_044/models/all/lightgbm/training_summary.json,0.9561128526645768,0.9242424242424242,0.9399075500770416,305,14,25,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
selected4,lr,4,0.4522613065326633,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_044/models/selected4/lr/hyperparameter_search_train_cv.csv,0.9367541420048632,0.9907710316598964,0.9274292742927428,0.9617346938775512,0.9442705072010018,output/all_satisfying_primordia_splits/split_044/models/selected4/lr/training_summary.json,0.9152046783625732,0.9484848484848484,0.9315476190476192,313,29,17,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
selected4,svm,4,0.1457286432160804,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_044/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9357333601454786,0.990719535046491,0.9273399014778324,0.9604591836734694,0.9436090225563912,output/all_satisfying_primordia_splits/split_044/models/selected4/svm/training_summary.json,0.923529411764706,0.9515151515151516,0.9373134328358208,314,26,16,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
selected4,xgboost,4,0.0351758793969849,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_044/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.9115342336222938,0.9884182455269932,0.9072289156626506,0.9604591836734694,0.933085501858736,output/all_satisfying_primordia_splits/split_044/models/selected4/xgboost/training_summary.json,0.8982558139534884,0.9363636363636364,0.9169139465875372,309,35,21,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
selected4,lightgbm,4,0.0100502512562814,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_044/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.9088173734665352,0.9877199957473766,0.9110012360939432,0.9400510204081632,0.9252981795354676,output/all_satisfying_primordia_splits/split_044/models/selected4/lightgbm/training_summary.json,0.9020771513353116,0.9212121212121211,0.9115442278860568,304,33,26,43,split_044,split_044,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_044/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_044/primordium_assignment.csv,5391,2182,7573,7624,51,exception_label,1,0.711871121088076,0.28812887891192396,9,3,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,sample10;sample2;sample6,784,330,1114,4607,1852,0.14542756445928398,0.15123739688359303,0.005809832424309047
all,lr,49,0.5326633165829145,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_045/models/all/lr/hyperparameter_search_train_cv.csv,0.9541240107749897,0.992934497988307,0.9317010309278352,0.9601593625498008,0.9457161543492478,output/all_satisfying_primordia_splits/split_045/models/all/lr/training_summary.json,0.9318801089918256,0.9473684210526316,0.9395604395604394,342,25,19,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
all,svm,49,0.3065326633165829,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_045/models/all/svm/hyperparameter_search_train_cv.csv,0.9532006370791564,0.992964585504252,0.9403973509933776,0.9428950863213812,0.9416445623342176,output/all_satisfying_primordia_splits/split_045/models/all/svm/training_summary.json,0.9497206703910616,0.9418282548476454,0.945757997218359,340,18,21,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
all,xgboost,49,0.2512562814070351,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_045/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9426066039978483,0.991700016145974,0.944,0.9402390438247012,0.942115768463074,output/all_satisfying_primordia_splits/split_045/models/all/xgboost/training_summary.json,0.9441340782122905,0.9362880886426592,0.9401947148817804,338,20,23,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
all,lightgbm,49,0.135678391959799,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_045/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9412068870462637,0.9915007235898636,0.9442231075697212,0.9442231075697212,0.9442231075697212,output/all_satisfying_primordia_splits/split_045/models/all/lightgbm/training_summary.json,0.9410112359550562,0.92797783933518,0.9344490934449092,335,21,26,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
selected4,lr,4,0.6030150753768845,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_045/models/selected4/lr/hyperparameter_search_train_cv.csv,0.9372835915451776,0.9906299730046468,0.9331585845347312,0.9455511288180612,0.9393139841688656,output/all_satisfying_primordia_splits/split_045/models/selected4/lr/training_summary.json,0.952247191011236,0.9390581717451524,0.9456066945606696,339,17,22,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
selected4,svm,4,0.2060301507537688,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_045/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9366872479571284,0.9906034602430712,0.9282920469361148,0.9455511288180612,0.936842105263158,output/all_satisfying_primordia_splits/split_045/models/selected4/svm/training_summary.json,0.947075208913649,0.9418282548476454,0.9444444444444444,340,19,21,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
selected4,xgboost,4,0.4020100502512563,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_045/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.915986395305349,0.9889709890809129,0.927710843373494,0.9203187250996016,0.924,output/all_satisfying_primordia_splits/split_045/models/selected4/xgboost/training_summary.json,0.9376770538243626,0.9168975069252078,0.9271708683473392,331,22,30,44,split_045,split_045,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_045/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_045/primordium_assignment.csv,5211,2362,7573,7624,51,exception_label,1,0.6881024692988248,0.3118975307011752,7,5,sample10;sample12;sample2;sample4;sample5;sample8;sample9,sample1;sample11;sample3;sample6;sample7,753,361,1114,4458,2001,0.1445020149683362,0.15283657917019475,0.008334564201858546
